,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,marital_Status,education
210,30732.0,1,0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,40,2699,185,182,0,2,5
211,63887.0,0,1,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,58,2818,1245,1153,0,1,2
212,42011.0,1,0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,42,2619,189,150,0,4,2
213,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,576,394,0,4,2
214,51537.0,0,1,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,68,2726,1103,1011,0,1,2
215,79930.0,0,0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,48,2849,1753,1736,0,2,5
216,34320.0,1,0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,34,2292,17,17,0,4,5
217,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,54,2625,433,394,0,3,2
218,81975.0,0,1,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,58,2699,1588,1561,1,1,3
219,38590.0,1,0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,49,2569,22,19,0,4,2
220,15033.0,0,0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,69,2233,19,15,0,3,2
221,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,55,2622,1117,1085,0,2,5
222,22212.0,1,0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,45,2361,69,48,0,2,3
223,23661.0,1,0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,38,2366,23,22,0,4,4
224,79761.0,0,1,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,62,2427,605,594,0,3,5
225,7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,47,2344,57,37,0,3,2
226,73455.0,0,0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,52,2403,2088,2068,1,5,2
227,64961.0,0,1,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,62,2712,1009,971,0,4,2
228,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,49,2492,26,25,0,3,2
229,73687.0,0,0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,30,2372,1627,1446,1,2,2
230,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,62,2840,1102,950,0,2,2
231,31686.0,1,1,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,56,2183,17,16,0,2,5
232,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,48,2564,1690,1610,3,2,2
233,75027.0,0,1,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,67,2695,1390,1313,0,2,2
234,67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,32,2826,2126,1954,0,2,5
235,65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,51,2767,1531,1461,0,4,4
236,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,45,2445,64,51,0,3,4
237,29938.0,1,0,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,35,2404,26,15,0,3,2
238,102692.0,0,0,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,46,2609,1112,964,4,1,2
239,26490.0,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,62,2804,210,185,0,4,3
240,75702.0,1,1,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,53,2828,1148,1118,0,4,2
241,30899.0,1,0,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,46,2783,33,32,0,3,5
242,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,59,2780,1101,1080,1,4,5
243,45989.0,0,1,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,56,2774,322,310,0,3,2
244,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,56,2549,44,34,0,3,2
245,40737.0,2,1,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,63,2362,17,15,0,3,5
246,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,41,2786,31,18,1,1,2
247,69674.0,0,2,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,52,2562,845,821,0,1,5
248,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,50,2171,275,268,0,2,4
249,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,42,2742,25,20,0,2,5
250,43776.0,1,1,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,68,2670,275,255,0,4,4
251,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,54,2631,90,70,0,2,4
252,80124.0,0,0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,57,2162,1495,1254,1,2,2
253,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,50,2781,184,115,1,2,5
254,72940.0,0,0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,50,2534,981,865,0,2,2
255,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,50,2427,67,46,0,4,2
256,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,67,2804,1635,1489,0,3,2
257,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,37,2260,60,54,0,3,4
258,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,45,2304,231,218,0,4,5
259,29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,60,2243,48,44,0,2,2
260,33378.0,1,1,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,57,2667,99,89,0,1,2
261,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,57,2445,770,763,0,4,5
262,60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,64,2687,957,795,0,3,2
263,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,39,2219,818,803,0,4,4
264,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,34,2612,925,871,1,3,5
265,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,52,2593,908,777,0,1,4
266,24480.0,1,0,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,39,2662,102,85,0,2,1
267,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,44,2771,576,394,0,4,2
268,37760.0,0,0,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,74,2826,317,289,0,4,2
269,65640.0,0,1,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,46,2279,461,395,0,4,5
270,44319.0,1,1,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,45,2232,37,34,0,2,4
271,30631.0,1,0,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,46,2511,70,50,0,2,2
272,75278.0,0,0,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,68,2675,930,856,0,4,2
273,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,64,2696,859,724,0,4,4
274,79946.0,0,0,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,54,2207,1478,1450,0,5,2
275,35416.0,0,0,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,71,2540,390,339,0,1,4
276,32414.0,0,0,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,36,2519,52,40,1,4,3
277,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,51,2343,137,123,0,4,2
278,82497.0,0,0,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,40,2765,1919,1716,1,2,2
279,16626.0,2,0,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,0,49,2324,68,55,0,4,2
280,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,55,2633,25,17,0,4,2
281,55951.0,0,1,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,68,2834,1374,1334,2,4,4
282,35388.0,1,0,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,0,32,2638,32,24,0,1,3
283,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,34,2691,100,89,0,4,4
284,68627.0,0,0,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,0,38,2692,825,787,0,3,2
285,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,55,2263,916,881,1,1,5
286,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,0,62,2233,62,52,0,1,2
287,58821.0,0,1,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,0,64,2419,728,700,0,4,3
288,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0,42,2279,90,90,0,2,5
289,39747.0,1,0,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,0,32,2236,273,221,0,3,2
290,23976.0,1,0,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,36,2343,66,41,0,4,2
291,80950.0,0,0,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,0,59,2617,1213,1150,1,2,4
292,27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,54,2808,107,92,0,5,2
293,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,0,73,2275,1157,1146,1,3,2
294,64100.0,0,1,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,0,56,2451,546,536,1,2,4
295,42670.0,0,0,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,28,2587,241,226,0,4,4
296,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0,44,2321,53,36,0,1,2
297,22574.0,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,53,2403,37,35,0,2,2
298,70893.0,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,0,44,2667,1508,1494,0,3,4
299,54198.0,1,1,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,54,2353,235,218,0,2,2
300,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,64,2269,32,31,0,4,4
301,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,48,2494,102,75,0,2,2
302,66503.0,1,0,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,35,2843,401,351,0,3,2
303,30833.0,1,1,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,69,2507,28,22,0,2,2
304,64795.0,0,1,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,0,49,2687,680,603,0,2,2
305,34421.0,1,0,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,0,46,2522,30,21,0,2,2
306,47025.0,1,1,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,55,2299,20,19,0,1,5
307,64325.0,0,1,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,0,59,2666,1307,1234,0,1,5
308,40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,0,67,2693,630,589,0,3,2
309,62187.0,0,0,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,0,63,2518,1283,1157,0,2,2
310,14849.0,1,0,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,44,2521,65,56,0,1,5
311,27255.0,1,0,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,36,2393,37,35,0,2,2
312,54432.0,2,1,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,70,2575,38,38,0,2,5
313,29999.0,1,0,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,34,2660,160,149,0,3,5
314,24072.0,1,0,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,37,2598,23,19,0,3,2
315,33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,31,2450,71,65,0,3,5
316,66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,1,64,2611,1161,1138,0,2,5
317,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,49,2694,59,41,1,2,4
318,22010.0,1,0,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,0,37,2523,33,25,0,4,2
319,62204.0,0,2,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,60,2814,946,807,0,1,2
320,75693.0,0,0,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,1,52,2729,1442,1412,3,1,2
321,30675.0,1,0,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,48,2753,62,41,0,2,2
322,83003.0,0,0,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,1,55,2642,1674,1552,1,4,2
323,68655.0,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0,32,2847,1538,1500,0,3,2
324,41411.0,0,0,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,34,2363,139,121,0,1,2
325,55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,51,2742,1182,1148,2,2,5
326,59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,70,2540,507,493,0,4,5
327,27190.0,1,0,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,47,2477,18,15,1,4,1
328,82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,68,2390,940,767,0,1,2
329,44300.0,1,1,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,55,2530,42,39,0,2,2
330,84835.0,0,0,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,1,50,2172,1190,972,0,1,2
331,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,49,2710,44,37,0,5,2
332,33181.0,1,0,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,44,2336,16,12,1,2,4
333,71113.0,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,0,63,2353,835,827,0,2,2
334,71952.0,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,34,2694,1443,1350,2,2,2
335,69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,1,54,2403,1029,1029,0,3,5
336,72099.0,0,0,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,0,46,2769,1188,1166,0,2,2
337,60000.0,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,44,2713,1277,1265,0,3,5
338,38643.0,1,1,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,0,42,2371,49,39,0,3,2
339,50737.0,0,1,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,65,2573,99,89,1,2,2
340,68462.0,0,0,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,0,51,2723,1670,1622,0,2,5
341,65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,0,77,2472,900,892,0,2,4
342,46681.0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0,72,2423,425,387,0,4,5
343,78618.0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,0,63,2798,2153,2092,1,2,2
344,62187.0,0,1,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,51,2258,636,595,0,5,5
345,28442.0,2,0,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,42,2284,57,51,0,2,2
346,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,42,2742,25,20,0,2,5
347,51479.0,1,1,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,53,2707,494,429,0,2,2
348,54803.0,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,51,2836,693,551,0,3,2
349,79530.0,0,0,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,60,2567,1348,1319,0,2,2
350,31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,44,2629,51,42,0,1,2
351,72025.0,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,58,2748,1932,1699,0,4,2
352,52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,45,2734,990,952,0,3,5
353,35684.0,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,36,2227,30,27,0,2,3
354,48178.0,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,45,2768,254,216,0,2,2
355,29548.0,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,50,2463,29,18,1,3,4
356,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,54,2754,1371,1270,1,3,2
357,38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,48,2531,73,70,0,3,5
358,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,45,2839,120,84,0,3,4
359,22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,50,2627,81,42,1,3,2
360,30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,31,2705,37,36,0,3,2
361,66426.0,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,59,2429,1377,1220,0,4,5
362,30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,51,2539,51,39,0,3,2
363,33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,51,2696,17,16,0,2,5
364,19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,35,2386,22,16,0,2,2
365,27421.0,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,66,2723,324,269,0,5,2
366,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,47,2835,211,179,0,2,3
367,36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,39,2250,19,13,0,3,4
368,10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,49,2569,41,28,0,3,2
369,43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,52,2415,492,385,1,4,4
370,63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,60,2791,1005,846,0,4,2
371,38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,71,2827,114,91,0,4,2
372,83664.0,1,1,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,52,2576,1173,1087,0,1,5
373,90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,41,2336,1738,1681,1,4,2
374,62499.0,1,0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,41,2361,222,218,0,4,4
375,74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,27,2215,1127,1046,0,3,2
376,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,74,2596,209,185,0,2,5
377,70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,52,2283,787,709,0,2,4
378,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,29,2425,1598,1553,0,4,5
379,43824.0,1,1,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,49,2811,186,154,0,2,2
380,15345.0,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,36,2826,47,28,0,4,2
381,23442.0,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,33,2711,27,22,0,3,2
382,14515.0,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,40,2756,96,61,0,4,3
383,31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,64,2622,64,57,0,1,3
384,75276.0,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,55,2799,1040,1019,0,4,2
385,42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,46,2477,163,144,0,3,2
386,30507.0,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,60,2634,343,233,0,4,2
387,55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,65,2409,446,442,1,3,5
388,48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,55,2179,41,39,0,2,2
389,27213.0,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,48,2827,70,67,0,3,5
390,65808.0,1,1,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,0,49,2189,272,262,0,1,5
391,30351.0,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,46,2547,46,44,0,4,5
392,50437.0,0,2,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,57,2779,490,486,0,2,2
393,23616.0,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,38,2748,79,47,0,3,3
394,53858.0,0,1,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,0,44,2756,915,889,0,2,2
395,66465.0,0,1,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,0,65,2615,1485,1471,1,2,5
396,46923.0,1,0,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0,33,2835,369,363,0,3,2
397,75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,0,58,2681,1073,948,0,4,2
398,75865.0,0,0,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,77,2249,1242,1230,0,2,5
399,19789.0,1,0,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,0,45,2380,78,50,1,4,3
400,80134.0,0,0,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,26,2294,1378,1352,4,4,2
401,91065.0,0,0,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,1,39,2651,1474,1360,2,3,2
402,49505.0,1,1,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,0,49,2640,751,723,0,2,4
403,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,47,2213,48,45,0,2,5
404,30096.0,1,0,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,37,2197,45,36,0,2,2
405,18492.0,1,0,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,0,38,2183,10,9,0,4,4
406,82584.0,0,0,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,1,46,2549,1435,1367,2,2,4
407,93027.0,0,0,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,0,79,2601,2119,2098,1,2,5
408,48686.0,1,2,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,0,67,2366,20,19,0,2,2
409,92910.0,0,0,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,0,34,2225,1795,1762,3,2,2
410,75433.0,1,0,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,0,31,2244,1188,1131,2,2,2
411,10404.0,1,0,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,0,31,2215,43,31,0,4,3
412,61314.0,0,1,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,0,52,2589,1008,836,0,2,2
413,84865.0,0,0,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,1,59,2575,1688,1672,4,3,5
414,42387.0,1,0,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,0,31,2767,684,493,0,2,2
415,67309.0,1,1,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,0,53,2681,1082,987,0,4,3
416,75236.0,0,1,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,0,56,2375,1068,954,0,2,2
417,30015.0,1,0,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,50,2306,57,52,0,3,2
418,50943.0,0,1,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,0,64,2532,46,40,0,4,4
419,67272.0,0,1,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,54,2349,733,719,0,1,2
420,51529.0,0,1,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,71,2454,467,445,0,5,4
421,32011.0,1,0,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0,49,2470,122,117,0,2,5
422,7500.0,1,0,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,0,34,2666,36,27,0,2,3
